################################################							
# ITK-SnAP Label Description File							
# File format: 							
# IDX   -R-  -G-  -B-  -A--  VIS MSH  LABEL							
# Fields: 							
#    IDX:   Zero-based index 							
#    -R-:   Red color component (0..255)							
#    -G-:   Green color component (0..255)							
#    -B-:   Blue color component (0..255)							
#    -A-:   Label transparency (0.00 .. 1.00)							
#    VIS:   Label visibility (0 or 1)							
#    IDX:   Label mesh visibility (0 or 1)							
#  LABEL:   Label description 							
################################################							
94	210	105	30	0.3	1	1	"SOG"
95	255	248	220	0.3	1	1	"SOG"
96	47	79	79	0.3	1	1	"SOG"
97	72	61	139	0.3	1	1	"SOG"
98	175	238	238	0.3	1	1	"SOG"
99	128	128	0	0.3	1	1	"SOG"
100	176	224	230	0.3	1	1	"SOG"
101	255	240	245	0.3	1	1	"SOG"
102	139	0	0	0.3	1	1	"SOG"
103	240	255	255	0.3	1	1	"SOG"
104	255	215	0	0.3	1	1	"SOG"
105	216	191	216	0.3	1	1	"SOG"
106	119	136	153	0.3	1	1	"SOG"
107	219	112	147	0.3	1	1	"SOG"
108	72	209	204	0.3	1	1	"SOG"
109	255	0	255	0.3	1	1	"SOG"
110	199	21	133	0.3	1	1	"SOG"
111	154	205	50	0.3	1	1	"SOG"
112	189	183	107	0.3	1	1	"PB"
113	240	248	255	0.3	1	1	"FLA"
114	230	230	250	0.3	1	1	"FLA"
115	0	250	154	0.3	1	1	"FLA"
116	85	107	47	0.3	1	1	"FLA"
117	64	224	208	0.3	1	1	"FLA"
118	153	50	204	0.3	1	1	"FLA"
119	205	92	92	0.3	1	1	"PRW"
120	250	250	210	0.3	1	1	"PRW"
121	95	158	160	0.3	1	1	"PRW"
122	0	128	0	0.3	1	1	"PRW"
123	255	69	0	0.3	1	1	"PRW"
124	224	255	255	0.3	1	1	"PRW"
125	176	196	222	0.3	1	1	"PRW"
126	138	43	226	0.3	1	1	"CRE_R"
127	30	144	255	0.3	1	1	"CRE_R"
128	240	128	128	0.3	1	1	"CRE_R"
129	152	251	152	0.3	1	1	"CRE_R"
130	160	82	45	0.3	1	1	"CRE_R"
131	255	0	0	0.3	1	1	"CRE_R"
132	0	255	0	0.3	1	1	"CRE_R"
133	0	0	255	0.3	1	1	"CRE_R"
134	255	255	0	0.3	1	1	"CRE_L"
135	0	255	255	0.3	1	1	"CRE_L"
136	255	0	255	0.3	1	1	"CRE_L"
137	255	239	213	0.3	1	1	"CRE_L"
138	0	0	205	0.3	1	1	"CRE_L"
139	205	133	63	0.3	1	1	"CRE_L"
140	210	180	140	0.3	1	1	"CRE_L"
141	102	205	170	0.3	1	1	"CRE_L"
142	0	0	128	0.3	1	1	"CRE_L"
143	0	139	139	0.3	1	1	"CRE_L"
144	46	139	87	0.3	1	1	"EPA_R"
145	255	228	225	0.3	1	1	"EPA_L"
146	106	90	205	0.3	1	1	"VES_R"
147	221	160	221	0.3	1	1	"VES_R"
148	233	150	122	0.3	1	1	"VES_R"
149	165	42	42	0.3	1	1	"VES_R"
150	255	250	250	0.3	1	1	"VES_R"
151	147	112	219	0.3	1	1	"VES_R"
152	218	112	214	0.3	1	1	"VES_L"
153	75	0	130	0.3	1	1	"VES_L"
154	255	182	193	0.3	1	1	"VES_L"
155	60	179	113	0.3	1	1	"VES_L"
156	255	235	205	0.3	1	1	"VES_L"
157	255	228	196	0.3	1	1	"VES_L"
158	218	165	32	0.3	1	1	"ATL_R"
159	0	128	128	0.3	1	1	"ATL_L"
160	188	143	143	0.3	1	1	"PLP_R"
161	255	105	180	0.3	1	1	"PLP_R"
162	255	218	185	0.3	1	1	"PLP_R"
163	222	184	135	0.3	1	1	"PLP_R"
164	127	255	0	0.3	1	1	"PLP_R"
165	139	69	19	0.3	1	1	"PLP_R"
166	124	252	0	0.3	1	1	"PLP_R"
167	255	255	224	0.3	1	1	"PLP_R"
168	70	130	180	0.3	1	1	"PLP_R"
169	0	100	0	0.3	1	1	"PLP_R"
170	238	130	238	0.3	1	1	"PLP_R"
171	238	232	170	0.3	1	1	"PLP_R"
172	240	255	240	0.3	1	1	"PLP_R"
173	245	222	179	0.3	1	1	"PLP_R"
174	184	134	11	0.3	1	1	"PLP_R"
175	32	178	170	0.3	1	1	"PLP_L"
176	255	20	147	0.3	1	1	"PLP_L"
177	25	25	112	0.3	1	1	"PLP_L"
178	112	128	144	0.3	1	1	"PLP_L"
179	34	139	34	0.3	1	1	"PLP_L"
180	248	248	255	0.3	1	1	"PLP_L"
181	245	255	250	0.3	1	1	"PLP_L"
182	255	160	122	0.3	1	1	"PLP_L"
183	144	238	144	0.3	1	1	"PLP_L"
184	173	255	47	0.3	1	1	"PLP_L"
185	65	105	225	0.3	1	1	"PLP_L"
186	255	99	71	0.3	1	1	"PLP_L"
187	250	240	230	0.3	1	1	"PLP_L"
188	128	0	0	0.3	1	1	"AVLP_R"
189	50	205	50	0.3	1	1	"AVLP_R"
190	244	164	96	0.3	1	1	"AVLP_R"
191	255	255	240	0.3	1	1	"AVLP_R"
192	123	104	238	0.3	1	1	"AVLP_R"
193	255	165	0	0.3	1	1	"AVLP_R"
194	173	216	230	0.3	1	1	"AVLP_R"
195	255	192	203	0.3	1	1	"AVLP_R"
196	127	255	212	0.3	1	1	"AVLP_R"
197	255	140	0	0.3	1	1	"AVLP_R"
198	143	188	143	0.3	1	1	"AVLP_R"
199	220	20	60	0.3	1	1	"AVLP_R"
200	253	245	230	0.3	1	1	"AVLP_R"
201	255	250	240	0.3	1	1	"AVLP_R"
202	0	206	209	0.3	1	1	"AVLP_R"
203	0	255	127	0.3	1	1	"AVLP_R"
204	128	0	128	0.3	1	1	"AVLP_R"
205	255	250	205	0.3	1	1	"AVLP_R"
206	250	128	114	0.3	1	1	"AVLP_R"
207	148	0	211	0.3	1	1	"AVLP_R"
208	178	34	34	0.3	1	1	"AVLP_R"
209	255	127	80	0.3	1	1	"AVLP_R"
210	135	206	235	0.3	1	1	"AVLP_R"
211	100	149	237	0.3	1	1	"AVLP_R"
212	240	230	140	0.3	1	1	"AVLP_R"
213	250	235	215	0.3	1	1	"AVLP_R"
214	255	245	238	0.3	1	1	"AVLP_R"
215	107	142	35	0.3	1	1	"AVLP_R"
216	135	206	250	0.3	1	1	"AVLP_L"
217	0	0	139	0.3	1	1	"AVLP_L"
218	139	0	139	0.3	1	1	"AVLP_L"
219	245	245	220	0.3	1	1	"AVLP_L"
220	186	85	211	0.3	1	1	"AVLP_L"
221	255	228	181	0.3	1	1	"AVLP_L"
222	255	222	173	0.3	1	1	"AVLP_L"
223	0	191	255	0.3	1	1	"AVLP_L"
224	210	105	30	0.3	1	1	"AVLP_L"
225	255	248	220	0.3	1	1	"AVLP_L"
226	47	79	79	0.3	1	1	"AVLP_L"
227	72	61	139	0.3	1	1	"AVLP_L"
228	175	238	238	0.3	1	1	"AVLP_L"
229	128	128	0	0.3	1	1	"AVLP_L"
230	176	224	230	0.3	1	1	"AVLP_L"
231	255	240	245	0.3	1	1	"AVLP_L"
232	139	0	0	0.3	1	1	"AVLP_L"
233	240	255	255	0.3	1	1	"AVLP_L"
234	255	215	0	0.3	1	1	"AVLP_L"
235	216	191	216	0.3	1	1	"AVLP_L"
236	119	136	153	0.3	1	1	"AVLP_L"
237	219	112	147	0.3	1	1	"AVLP_L"
238	72	209	204	0.3	1	1	"AVLP_L"
239	255	0	255	0.3	1	1	"AVLP_L"
240	199	21	133	0.3	1	1	"AVLP_L"
241	154	205	50	0.3	1	1	"AVLP_L"
242	189	183	107	0.3	1	1	"AVLP_L"
243	240	248	255	0.3	1	1	"AVLP_L"
244	230	230	250	0.3	1	1	"AVLP_L"
245	0	250	154	0.3	1	1	"AVLP_L"
246	85	107	47	0.3	1	1	"AVLP_L"
247	64	224	208	0.3	1	1	"AVLP_L"
248	153	50	204	0.3	1	1	"AVLP_L"
249	205	92	92	0.3	1	1	"AVLP_L"
250	250	250	210	0.3	1	1	"AL_R"
251	95	158	160	0.3	1	1	"AL_R"
252	0	128	0	0.3	1	1	"AL_R"
253	255	69	0	0.3	1	1	"AL_R"
254	224	255	255	0.3	1	1	"AL_R"
255	176	196	222	0.3	1	1	"AL_R"
256	138	43	226	0.3	1	1	"AL_R"
257	30	144	255	0.3	1	1	"AL_R"
258	240	128	128	0.3	1	1	"AL_R"
259	152	251	152	0.3	1	1	"AL_R"
260	160	82	45	0.3	1	1	"AL_R"
261	255	0	0	0.3	1	1	"AL_R"
262	0	255	0	0.3	1	1	"AL_R"
263	0	0	255	0.3	1	1	"AL_R"
264	255	255	0	0.3	1	1	"AL_R"
265	0	255	255	0.3	1	1	"AL_R"
266	255	0	255	0.3	1	1	"AL_R"
267	255	239	213	0.3	1	1	"AL_R"
268	0	0	205	0.3	1	1	"AL_R"
269	205	133	63	0.3	1	1	"AL_R"
270	210	180	140	0.3	1	1	"AL_R"
271	102	205	170	0.3	1	1	"AL_R"
272	0	0	128	0.3	1	1	"AL_R"
273	0	139	139	0.3	1	1	"AL_L"
274	46	139	87	0.3	1	1	"AL_L"
275	255	228	225	0.3	1	1	"AL_L"
276	106	90	205	0.3	1	1	"AL_L"
277	221	160	221	0.3	1	1	"AL_L"
278	233	150	122	0.3	1	1	"AL_L"
279	165	42	42	0.3	1	1	"AL_L"
280	255	250	250	0.3	1	1	"AL_L"
281	147	112	219	0.3	1	1	"AL_L"
282	218	112	214	0.3	1	1	"AL_L"
283	75	0	130	0.3	1	1	"AL_L"
284	255	182	193	0.3	1	1	"AL_L"
285	60	179	113	0.3	1	1	"AL_L"
286	255	235	205	0.3	1	1	"AL_L"
287	255	228	196	0.3	1	1	"AL_L"
288	218	165	32	0.3	1	1	"AL_L"
289	0	128	128	0.3	1	1	"AL_L"
290	188	143	143	0.3	1	1	"AL_L"
291	255	105	180	0.3	1	1	"AL_L"
292	255	218	185	0.3	1	1	"AL_L"
293	222	184	135	0.3	1	1	"AL_L"
294	127	255	0	0.3	1	1	"AL_L"
295	139	69	19	0.3	1	1	"GOR_R"
296	124	252	0	0.3	1	1	"GOR_L"
297	255	255	224	0.3	1	1	"SCL_R"
298	70	130	180	0.3	1	1	"SCL_R"
299	0	100	0	0.3	1	1	"SCL_R"
300	238	130	238	0.3	1	1	"SCL_R"
301	238	232	170	0.3	1	1	"SCL_R"
302	240	255	240	0.3	1	1	"SCL_R"
303	245	222	179	0.3	1	1	"SCL_L"
304	184	134	11	0.3	1	1	"SCL_L"
305	32	178	170	0.3	1	1	"SCL_L"
306	255	20	147	0.3	1	1	"SCL_L"
307	25	25	112	0.3	1	1	"SCL_L"
308	112	128	144	0.3	1	1	"SCL_L"
309	34	139	34	0.3	1	1	"SCL_L"
310	248	248	255	0.3	1	1	"SCL_L"
311	245	255	250	0.3	1	1	"ICL_R"
312	255	160	122	0.3	1	1	"ICL_R"
313	144	238	144	0.3	1	1	"ICL_R"
314	173	255	47	0.3	1	1	"ICL_R"
315	65	105	225	0.3	1	1	"ICL_R"
316	255	99	71	0.3	1	1	"ICL_R"
317	250	240	230	0.3	1	1	"ICL_R"
318	128	0	0	0.3	1	1	"ICL_R"
319	50	205	50	0.3	1	1	"ICL_L"
320	244	164	96	0.3	1	1	"ICL_L"
321	255	255	240	0.3	1	1	"ICL_L"
322	123	104	238	0.3	1	1	"ICL_L"
323	255	165	0	0.3	1	1	"ICL_L"
324	173	216	230	0.3	1	1	"ICL_L"
325	255	192	203	0.3	1	1	"ICL_L"
326	127	255	212	0.3	1	1	"ICL_L"
327	255	140	0	0.3	1	1	"ME_R"
328	143	188	143	0.3	1	1	"ME_R"
329	220	20	60	0.3	1	1	"ME_R"
330	253	245	230	0.3	1	1	"ME_R"
331	255	250	240	0.3	1	1	"ME_R"
332	0	206	209	0.3	1	1	"ME_R"
333	0	255	127	0.3	1	1	"ME_R"
334	128	0	128	0.3	1	1	"ME_R"
335	255	250	205	0.3	1	1	"ME_R"
336	250	128	114	0.3	1	1	"ME_R"
337	148	0	211	0.3	1	1	"ME_R"
338	178	34	34	0.3	1	1	"ME_R"
339	255	127	80	0.3	1	1	"ME_R"
340	135	206	235	0.3	1	1	"ME_R"
341	100	149	237	0.3	1	1	"ME_R"
342	240	230	140	0.3	1	1	"ME_R"
343	250	235	215	0.3	1	1	"ME_R"
344	255	245	238	0.3	1	1	"ME_R"
345	107	142	35	0.3	1	1	"ME_R"
346	135	206	250	0.3	1	1	"ME_R"
347	0	0	139	0.3	1	1	"ME_R"
348	139	0	139	0.3	1	1	"ME_R"
349	245	245	220	0.3	1	1	"ME_R"
350	186	85	211	0.3	1	1	"ME_R"
351	255	228	181	0.3	1	1	"ME_R"
352	255	222	173	0.3	1	1	"ME_R"
353	0	191	255	0.3	1	1	"ME_R"
354	210	105	30	0.3	1	1	"ME_R"
355	255	248	220	0.3	1	1	"ME_R"
356	47	79	79	0.3	1	1	"ME_R"
357	72	61	139	0.3	1	1	"ME_R"
358	175	238	238	0.3	1	1	"ME_R"
359	128	128	0	0.3	1	1	"ME_R"
360	176	224	230	0.3	1	1	"ME_R"
361	255	240	245	0.3	1	1	"ME_R"
362	139	0	0	0.3	1	1	"ME_R"
363	240	255	255	0.3	1	1	"ME_R"
364	255	215	0	0.3	1	1	"ME_R"
365	216	191	216	0.3	1	1	"ME_R"
366	119	136	153	0.3	1	1	"ME_R"
367	219	112	147	0.3	1	1	"ME_R"
368	72	209	204	0.3	1	1	"ME_R"
369	255	0	255	0.3	1	1	"ME_R"
370	199	21	133	0.3	1	1	"ME_R"
371	154	205	50	0.3	1	1	"ME_R"
372	189	183	107	0.3	1	1	"ME_R"
373	240	248	255	0.3	1	1	"ME_R"
374	230	230	250	0.3	1	1	"ME_R"
375	0	250	154	0.3	1	1	"ME_R"
376	85	107	47	0.3	1	1	"ME_R"
377	64	224	208	0.3	1	1	"ME_R"
378	153	50	204	0.3	1	1	"ME_R"
379	205	92	92	0.3	1	1	"ME_R"
380	250	250	210	0.3	1	1	"ME_R"
381	95	158	160	0.3	1	1	"ME_R"
382	0	128	0	0.3	1	1	"ME_R"
383	255	69	0	0.3	1	1	"ME_R"
384	224	255	255	0.3	1	1	"ME_R"
385	176	196	222	0.3	1	1	"ME_R"
386	138	43	226	0.3	1	1	"ME_R"
387	30	144	255	0.3	1	1	"ME_R"
388	240	128	128	0.3	1	1	"ME_R"
389	152	251	152	0.3	1	1	"ME_R"
390	160	82	45	0.3	1	1	"ME_R"
391	255	0	0	0.3	1	1	"ME_R"
392	0	255	0	0.3	1	1	"ME_R"
393	0	0	255	0.3	1	1	"ME_R"
394	255	255	0	0.3	1	1	"ME_R"
395	0	255	255	0.3	1	1	"ME_R"
396	255	0	255	0.3	1	1	"ME_R"
397	255	239	213	0.3	1	1	"ME_R"
398	0	0	205	0.3	1	1	"ME_R"
399	205	133	63	0.3	1	1	"ME_R"
400	210	180	140	0.3	1	1	"ME_R"
401	102	205	170	0.3	1	1	"ME_R"
402	0	0	128	0.3	1	1	"ME_R"
403	0	139	139	0.3	1	1	"ME_R"
404	46	139	87	0.3	1	1	"ME_R"
405	255	228	225	0.3	1	1	"ME_R"
406	106	90	205	0.3	1	1	"ME_R"
407	221	160	221	0.3	1	1	"ME_R"
408	233	150	122	0.3	1	1	"ME_R"
409	165	42	42	0.3	1	1	"ME_R"
410	255	250	250	0.3	1	1	"ME_R"
411	147	112	219	0.3	1	1	"ME_R"
412	218	112	214	0.3	1	1	"ME_R"
413	75	0	130	0.3	1	1	"ME_R"
414	255	182	193	0.3	1	1	"ME_R"
415	60	179	113	0.3	1	1	"ME_R"
416	255	235	205	0.3	1	1	"ME_R"
417	255	228	196	0.3	1	1	"ME_R"
418	218	165	32	0.3	1	1	"ME_R"
419	0	128	128	0.3	1	1	"ME_R"
420	188	143	143	0.3	1	1	"ME_R"
421	255	105	180	0.3	1	1	"ME_R"
422	255	218	185	0.3	1	1	"ME_R"
423	222	184	135	0.3	1	1	"ME_R"
424	127	255	0	0.3	1	1	"ME_R"
425	139	69	19	0.3	1	1	"ME_R"
426	124	252	0	0.3	1	1	"ME_R"
427	255	255	224	0.3	1	1	"ME_R"
428	70	130	180	0.3	1	1	"ME_R"
429	0	100	0	0.3	1	1	"ME_R"
430	238	130	238	0.3	1	1	"ME_R"
431	238	232	170	0.3	1	1	"ME_R"
432	240	255	240	0.3	1	1	"ME_R"
433	245	222	179	0.3	1	1	"ME_R"
434	184	134	11	0.3	1	1	"ME_R"
435	32	178	170	0.3	1	1	"ME_R"
436	255	20	147	0.3	1	1	"ME_R"
437	25	25	112	0.3	1	1	"ME_R"
438	112	128	144	0.3	1	1	"ME_R"
439	34	139	34	0.3	1	1	"ME_R"
440	248	248	255	0.3	1	1	"ME_R"
441	245	255	250	0.3	1	1	"ME_R"
442	255	160	122	0.3	1	1	"ME_R"
443	144	238	144	0.3	1	1	"ME_R"
444	173	255	47	0.3	1	1	"ME_R"
445	65	105	225	0.3	1	1	"ME_R"
446	255	99	71	0.3	1	1	"ME_R"
447	250	240	230	0.3	1	1	"ME_R"
448	128	0	0	0.3	1	1	"ME_R"
449	50	205	50	0.3	1	1	"ME_R"
450	244	164	96	0.3	1	1	"ME_R"
451	255	255	240	0.3	1	1	"ME_R"
452	123	104	238	0.3	1	1	"ME_R"
453	255	165	0	0.3	1	1	"ME_R"
454	173	216	230	0.3	1	1	"ME_R"
455	255	192	203	0.3	1	1	"ME_R"
456	127	255	212	0.3	1	1	"ME_L"
457	255	140	0	0.3	1	1	"ME_L"
458	143	188	143	0.3	1	1	"ME_L"
459	220	20	60	0.3	1	1	"ME_L"
460	253	245	230	0.3	1	1	"ME_L"
461	255	250	240	0.3	1	1	"ME_L"
462	0	206	209	0.3	1	1	"ME_L"
463	0	255	127	0.3	1	1	"ME_L"
464	128	0	128	0.3	1	1	"ME_L"
465	255	250	205	0.3	1	1	"ME_L"
466	250	128	114	0.3	1	1	"ME_L"
467	148	0	211	0.3	1	1	"ME_L"
468	178	34	34	0.3	1	1	"ME_L"
469	255	127	80	0.3	1	1	"ME_L"
470	135	206	235	0.3	1	1	"ME_L"
471	100	149	237	0.3	1	1	"ME_L"
472	240	230	140	0.3	1	1	"ME_L"
473	250	235	215	0.3	1	1	"ME_L"
474	255	245	238	0.3	1	1	"ME_L"
475	107	142	35	0.3	1	1	"ME_L"
476	135	206	250	0.3	1	1	"ME_L"
477	0	0	139	0.3	1	1	"ME_L"
478	139	0	139	0.3	1	1	"ME_L"
479	245	245	220	0.3	1	1	"ME_L"
480	186	85	211	0.3	1	1	"ME_L"
481	255	228	181	0.3	1	1	"ME_L"
482	255	222	173	0.3	1	1	"ME_L"
483	0	191	255	0.3	1	1	"ME_L"
484	210	105	30	0.3	1	1	"ME_L"
485	255	248	220	0.3	1	1	"ME_L"
486	47	79	79	0.3	1	1	"ME_L"
487	72	61	139	0.3	1	1	"ME_L"
488	175	238	238	0.3	1	1	"ME_L"
489	128	128	0	0.3	1	1	"ME_L"
490	176	224	230	0.3	1	1	"ME_L"
491	255	240	245	0.3	1	1	"ME_L"
492	139	0	0	0.3	1	1	"ME_L"
493	240	255	255	0.3	1	1	"ME_L"
494	255	215	0	0.3	1	1	"ME_L"
495	216	191	216	0.3	1	1	"ME_L"
496	119	136	153	0.3	1	1	"ME_L"
497	219	112	147	0.3	1	1	"ME_L"
498	72	209	204	0.3	1	1	"ME_L"
499	255	0	255	0.3	1	1	"ME_L"
500	199	21	133	0.3	1	1	"ME_L"
501	154	205	50	0.3	1	1	"ME_L"
502	189	183	107	0.3	1	1	"ME_L"
503	240	248	255	0.3	1	1	"ME_L"
504	230	230	250	0.3	1	1	"ME_L"
505	0	250	154	0.3	1	1	"ME_L"
506	85	107	47	0.3	1	1	"ME_L"
507	64	224	208	0.3	1	1	"ME_L"
508	153	50	204	0.3	1	1	"ME_L"
509	205	92	92	0.3	1	1	"ME_L"
510	250	250	210	0.3	1	1	"ME_L"
511	95	158	160	0.3	1	1	"ME_L"
512	0	128	0	0.3	1	1	"ME_L"
513	255	69	0	0.3	1	1	"ME_L"
514	224	255	255	0.3	1	1	"ME_L"
515	176	196	222	0.3	1	1	"ME_L"
516	138	43	226	0.3	1	1	"ME_L"
517	30	144	255	0.3	1	1	"ME_L"
518	240	128	128	0.3	1	1	"ME_L"
519	152	251	152	0.3	1	1	"ME_L"
520	160	82	45	0.3	1	1	"ME_L"
521	255	0	0	0.3	1	1	"ME_L"
522	0	255	0	0.3	1	1	"ME_L"
523	0	0	255	0.3	1	1	"ME_L"
524	255	255	0	0.3	1	1	"ME_L"
525	0	255	255	0.3	1	1	"ME_L"
526	255	0	255	0.3	1	1	"ME_L"
527	255	239	213	0.3	1	1	"ME_L"
528	0	0	205	0.3	1	1	"ME_L"
529	205	133	63	0.3	1	1	"ME_L"
530	210	180	140	0.3	1	1	"ME_L"
531	102	205	170	0.3	1	1	"ME_L"
532	0	0	128	0.3	1	1	"ME_L"
533	0	139	139	0.3	1	1	"ME_L"
534	46	139	87	0.3	1	1	"ME_L"
535	255	228	225	0.3	1	1	"ME_L"
536	106	90	205	0.3	1	1	"ME_L"
537	221	160	221	0.3	1	1	"ME_L"
538	233	150	122	0.3	1	1	"ME_L"
539	165	42	42	0.3	1	1	"ME_L"
540	255	250	250	0.3	1	1	"ME_L"
541	147	112	219	0.3	1	1	"ME_L"
542	218	112	214	0.3	1	1	"ME_L"
543	75	0	130	0.3	1	1	"ME_L"
544	255	182	193	0.3	1	1	"ME_L"
545	60	179	113	0.3	1	1	"ME_L"
546	255	235	205	0.3	1	1	"ME_L"
547	255	228	196	0.3	1	1	"ME_L"
548	218	165	32	0.3	1	1	"ME_L"
549	0	128	128	0.3	1	1	"ME_L"
550	188	143	143	0.3	1	1	"ME_L"
551	255	105	180	0.3	1	1	"ME_L"
552	255	218	185	0.3	1	1	"ME_L"
553	222	184	135	0.3	1	1	"ME_L"
554	127	255	0	0.3	1	1	"ME_L"
555	139	69	19	0.3	1	1	"ME_L"
556	124	252	0	0.3	1	1	"ME_L"
557	255	255	224	0.3	1	1	"ME_L"
558	70	130	180	0.3	1	1	"ME_L"
559	0	100	0	0.3	1	1	"ME_L"
560	238	130	238	0.3	1	1	"ME_L"
561	238	232	170	0.3	1	1	"ME_L"
562	240	255	240	0.3	1	1	"ME_L"
563	245	222	179	0.3	1	1	"ME_L"
564	184	134	11	0.3	1	1	"ME_L"
565	32	178	170	0.3	1	1	"ME_L"
566	255	20	147	0.3	1	1	"ME_L"
567	25	25	112	0.3	1	1	"ME_L"
568	112	128	144	0.3	1	1	"ME_L"
569	34	139	34	0.3	1	1	"ME_L"
570	248	248	255	0.3	1	1	"ME_L"
571	245	255	250	0.3	1	1	"ME_L"
572	255	160	122	0.3	1	1	"ME_L"
573	144	238	144	0.3	1	1	"ME_L"
574	173	255	47	0.3	1	1	"ME_L"
575	65	105	225	0.3	1	1	"ME_L"
576	255	99	71	0.3	1	1	"ME_L"
577	250	240	230	0.3	1	1	"ME_L"
578	128	0	0	0.3	1	1	"ME_L"
579	50	205	50	0.3	1	1	"ME_L"
580	244	164	96	0.3	1	1	"ME_L"
581	255	255	240	0.3	1	1	"ME_L"
582	123	104	238	0.3	1	1	"ME_L"
583	255	165	0	0.3	1	1	"ME_L"
584	173	216	230	0.3	1	1	"ME_L"
